timestamp,energy,label
16.864173412322998,0.01752742938697338,speaking
16.969131469726562,0.022832166403532028,speaking
17.0704927444458,0.02529279515147209,speaking
17.16882061958313,0.020881157368421555,speaking
17.26494574546814,0.0228726863861084,speaking
17.370773315429688,0.0220143161714077,speaking
17.469200611114502,0.02018721215426922,speaking
17.579094171524048,0.016602760180830956,speaking
17.679569005966187,0.013492261990904808,speaking
17.774075269699097,0.013853175565600395,speaking
17.87458848953247,0.016029605641961098,speaking
17.980907678604126,0.010529465042054653,speaking
18.078094959259033,0.007321706507354975,speaking
18.190053462982178,0.015675002709031105,speaking
18.29236078262329,0.017243748530745506,speaking
18.38427758216858,0.014065093360841274,speaking
18.489753484725952,0.02040794864296913,speaking
18.589329481124878,0.0226327832788229,speaking
18.68951725959778,0.013193964026868343,speaking
18.784122705459595,0.014084079302847385,speaking
18.895530223846436,0.016059963032603264,speaking
18.994320392608643,0.017708757892251015,speaking
19.098655462265015,0.01914479024708271,speaking
19.199933290481567,0.010670085437595844,speaking
19.29435682296753,0.017262427136301994,speaking
19.394620656967163,0.014457987621426582,speaking
19.500139951705933,0.01241243351250887,speaking
19.609449863433838,0.01517537608742714,speaking
19.709575414657593,0.012922961264848709,speaking
19.811018705368042,0.007957668974995613,speaking
19.9047372341156,0.011689609847962856,speaking
20.00917339324951,0.014378068037331104,speaking
20.108885288238525,0.008011853322386742,speaking
20.218997716903687,0.007335780654102564,speaking
20.319422721862793,0.008695966564118862,speaking
20.414467811584473,0.006068030372262001,speaking
20.514742374420166,0.01051254291087389,speaking
20.619449377059937,0.011969566345214844,speaking
20.71953845024109,0.008537160232663155,speaking
20.814573049545288,0.014539837837219238,speaking
20.92797017097473,0.017875242978334427,speaking
21.024701595306396,0.019505761563777924,speaking
21.128190994262695,0.004895815625786781,speaking
21.230759859085083,0.012809481471776962,speaking
21.32993221282959,0.0062035764567554,speaking
21.42442297935486,0.00615355372428894,speaking
21.52888298034668,0.007887918502092361,speaking
